ubicacion,actualizado_dt,actas_contabilizadas_pct,global_contabilizadas,global_jee,global_pendientes,candidato_o_tipo,agrupacion,porcentaje_valido,porcentaje_emitido,cantidad_votos,electores_habiles,asistentes_totales,ausentes_totales,pendientes_totales,lat,lon
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10.167,8.476,1600668,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,7.886,6.574,1241479,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.346,6.124,1156601,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3.431,2.860,540174,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,0.187,0.156,29448,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,0.162,0.135,25479,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,0.138,0.115,21800,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,0.129,0.108,20334,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.104,0.087,16377,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.086,0.072,13604,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.068,0.057,10717,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.058,0.048,9120,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3.376,2.814,531456,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1.85,1.542,291217,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.582,1.318,248989,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.3,1.084,204710,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.104,0.087,16377,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.086,0.072,13604,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.068,0.057,10717,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.058,0.048,9120,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,0.187,0.156,29448,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,0.162,0.135,25479,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,0.138,0.115,21800,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,0.129,0.108,20334,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.856,0.714,134772,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,0.841,0.701,132375,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.75,0.625,118090,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,0.71,0.592,111855,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.596,0.497,93775,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.49,0.409,77172,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.405,0.337,63710,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 10:12:00,93.328,86577,5572.0,617.0,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.394,0.329,62041,27325432,18888978,6494709.0,1941745.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,17.056,14.219,2685231,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,12.006,10.009,1890197,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,11.919,9.936,1876424,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11.063,9.223,1741715,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10.167,8.476,1600654,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,7.886,6.574,1241458,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.347,6.124,1156590,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3.431,2.860,540167,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.596,0.497,93775,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.49,0.409,77172,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.405,0.337,63710,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.394,0.329,62041,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.38,0.317,59898,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,0.379,0.316,59641,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,0.243,0.203,38316,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.195,0.162,30667,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,1.13,0.942,177918,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,0.958,0.799,150844,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.897,0.748,141207,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,0.86,0.717,135438,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3.376,2.814,531456,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1.85,1.542,291217,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.582,1.318,248989,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.3,1.084,204710,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.104,0.087,16377,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.086,0.072,13604,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.068,0.057,10717,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.058,0.048,9120,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,17.056,14.219,2685266,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,12.006,10.009,1890203,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,11.919,9.936,1876464,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11.063,9.223,1741757,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.856,0.714,134772,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,0.841,0.701,132375,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.75,0.625,118090,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,0.71,0.592,111855,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.596,0.497,93775,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.49,0.409,77172,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.405,0.337,63710,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.394,0.329,62041,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3.376,2.814,531456,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1.85,1.542,291217,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.582,1.318,248989,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.3,1.084,204710,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.596,0.497,93775,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.49,0.409,77170,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.405,0.337,63708,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.394,0.329,62038,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3.376,2.814,531452,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1.85,1.542,291214,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.582,1.318,248988,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:36:00,93.328,86577,5572.0,617.0,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.3,1.084,204710,27325432,18885153,6493889.0,1946391.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10.167,8.476,1600668,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,7.886,6.574,1241479,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.346,6.124,1156601,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3.431,2.860,540174,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,0.187,0.156,29448,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,0.162,0.135,25479,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,0.138,0.115,21800,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,0.129,0.108,20334,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.104,0.087,16377,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.086,0.072,13604,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.068,0.057,10717,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.058,0.048,9120,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,1.13,0.942,177918,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,0.958,0.799,150844,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.897,0.748,141207,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,0.86,0.717,135438,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.856,0.714,134772,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,0.841,0.701,132375,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.75,0.625,118090,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,0.71,0.592,111855,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10.167,8.476,1600668,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,7.886,6.574,1241479,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.346,6.124,1156601,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3.431,2.860,540174,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.856,0.714,134772,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,0.841,0.701,132375,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.75,0.625,118090,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,0.71,0.592,111855,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10.167,8.476,1600668,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,7.886,6.574,1241479,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.346,6.124,1156601,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:42:00,93.328,86577,5572.0,617.0,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3.431,2.860,540174,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,17.056,14.219,2685266,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,12.006,10.009,1890203,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,11.919,9.936,1876464,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 10:00:00,93.328,86577,5572.0,617.0,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11.063,9.223,1741757,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.38,0.317,59898,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,0.379,0.316,59641,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,0.243,0.203,38316,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.195,0.162,30667,27325432,18888705,6494709.0,1942018.0,,
TODOS,2026-04-17 09:57:14,93.328,86577,5572.0,617.0,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,0.187,0.156,29448,27325432,18888705,6494709.0,1942018.0,,
